,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,pet,nir,green,swir16,swir22,NDMI,MNDWI
8224,-31.5653,18.3306,2014-05-13,121.749,188.1,20.0,213.1,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8225,-26.648056,27.089444,2015-09-06,238.515,709.0,20.0,197.3,14198.0,9839.0,16484.0,13368.5,-0.0745062251482951,-0.2524408312122469
8226,-26.98472222,26.63227778,2015-09-06,159.362,1345.0,148.0,207.8,14368.5,10197.5,15928.5,13684.5,-0.051490246559065,-0.2193600244966691
8227,-27.935,26.126667,2015-09-06,171.905,1132.0,20.0,222.8,12811.5,9827.0,15233.5,13163.0,-0.0863612052059187,-0.2157379142475201
8228,-28.141944,26.417778,2015-09-06,192.87,458.0,20.0,220.40001,12750.0,9538.5,15521.5,13594.5,-0.0980315865801245,-0.2387470071827604
8229,-31.5653,18.3306,2014-10-21,107.928,270.9,20.0,219.2,18946.5,10755.0,17715.0,14851.0,0.0335910969272942,-0.2444678609062162
8230,-31.5653,18.3306,2014-11-25,212.033,270.9,29.0,219.2,21267.5,10162.5,16841.5,13373.0,0.1161405442283971,-0.2473337283365418
8231,-31.5653,18.3306,2015-01-27,164.661,270.9,40.0,214.3,18634.5,10198.0,15959.0,12441.0,0.077341118996343,-0.2202469702182963
8232,-31.5653,18.3306,2015-02-17,212.518,270.9,29.0,214.3,18191.5,9937.0,15713.0,12411.0,0.0731023905381289,-0.2251851851851843
8233,-31.5653,18.3306,2015-03-17,218.503,791.0,42.0,214.3,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8234,-31.5653,18.3306,2015-04-14,190.684,791.0,26.0,214.3,16541.5,9464.5,15353.0,12243.5,0.0372634780291271,-0.2372720862294742
8235,-31.5653,18.3306,2015-12-05,211.312,791.0,28.0,214.3,15726.0,9593.0,14832.0,11859.0,0.0292558413508736,-0.2144933469805518
8236,-31.5653,18.3306,2015-09-06,236.188,791.0,36.0,214.3,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8237,-28.1175,26.719444,2015-09-06,184.962,1387.0,65.0,216.3,11953.0,9509.0,14325.0,12192.0,-0.0902656214323765,-0.202064277922295
8238,-29.160278,26.573333,2015-09-06,197.68,595.0,193.0,220.1,12126.5,9673.5,13243.0,11927.0,-0.044009539013382,-0.1557611328082379
8239,-31.5653,18.3306,2015-09-15,114.3,630.0,20.0,214.3,14503.5,10205.5,18362.5,15902.5,-0.1174161747702789,-0.2855292635116204
8240,-31.5653,18.3306,2015-10-20,208.6,630.0,20.0,214.3,28507.5,24910.5,27473.0,23861.5,0.0184796491635479,-0.0489180753481534
8241,-31.5653,18.3306,2015-11-24,280.9,630.0,25.0,214.3,20958.5,10029.0,17004.0,13275.5,0.1041685874217975,-0.2580179780268551
8242,-32.601389,18.750556,2011-10-05,132.369,960.0,12.0,216.40001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8243,-32.601389,18.750556,2011-06-13,174.966,960.0,10.0,216.40001,18520.5,16429.5,19139.0,17927.0,-0.0164234788034891,-0.0761769543275649
8244,-32.601389,18.750556,2011-12-07,129.263,960.0,10.0,230.90001,18520.5,16429.5,19139.0,17927.0,-0.0164234788034891,-0.0761769543275649
8245,-32.601389,18.750556,2011-10-08,128.592,960.0,17.0,230.90001,15644.5,9547.0,13468.5,10759.0,0.0747432418507193,-0.1703851752080112
8246,-32.601389,18.750556,2011-06-09,69.715,960.0,10.0,230.90001,15916.0,9851.0,14139.5,11399.5,0.0591073181281294,-0.1787582584773132
8247,-32.601389,18.750556,2011-03-11,186.756,960.0,15.0,230.90001,15745.5,10538.0,16692.0,13511.0,-0.0291791907514449,-0.2260007344840241
8248,-32.601389,18.750556,2012-05-29,213.054,960.0,10.0,215.8,14406.5,10195.0,16168.0,13128.0,-0.0576133706193067,-0.2265675378371193
8249,-32.601389,18.750556,2012-03-07,53.75,960.0,10.0,215.8,14986.5,9379.5,12907.0,10429.0,0.0745514187893234,-0.1582796760370621
8250,-32.601389,18.750556,2012-07-31,75.859,960.0,10.0,235.6,14986.5,9379.5,12907.0,10429.0,0.0745514187893234,-0.1582796760370621
8251,-32.601389,18.750556,2012-08-28,89.888,960.0,10.0,235.6,14986.5,9379.5,12907.0,10429.0,0.0745514187893234,-0.1582796760370621
8252,-32.601389,18.750556,2012-09-26,116.152,960.0,10.0,235.6,14986.5,9379.5,12907.0,10429.0,0.0745514187893234,-0.1582796760370621
8253,-32.601389,18.750556,2012-10-23,229.717,960.0,10.0,235.6,16936.5,11065.0,17633.0,14075.5,-0.0201478181634098,-0.2288661230747779
8254,-28.69485,28.23487,2015-09-06,165.691,344.0,20.0,186.40001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8255,-32.601389,18.750556,2013-07-16,105.837,960.0,10.0,214.90001,15201.5,9474.5,13748.5,11144.0,0.0501899827288426,-0.1840416828144504
8256,-32.601389,18.750556,2013-08-13,115.27,960.0,21.0,214.90001,14936.5,9634.0,13161.5,10584.0,0.0631717559968678,-0.154745454146651
8257,-32.601389,18.750556,2013-10-09,107.863,960.0,21.0,214.90001,15515.0,9419.0,13034.0,10391.5,0.0869032190269358,-0.1610029840110446
8258,-32.601389,18.750556,2013-09-10,118.745,960.0,13.0,214.90001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8259,-32.601389,18.750556,2013-05-11,170.87,960.0,10.0,214.90001,16464.0,10354.0,15169.0,12386.0,0.0409382606771408,-0.1886533714688704
8260,-32.601389,18.750556,2013-11-26,190.524,960.0,10.0,214.90001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8261,-32.601389,18.750556,2014-12-06,51.401,960.0,38.0,223.40001,14255.0,9425.5,13562.0,11370.0,0.0249128230937914,-0.1799456226209889
8262,-32.601389,18.750556,2014-07-17,108.403,960.0,20.0,229.7,15063.5,9205.0,13022.0,10856.5,0.0726887539833719,-0.1717280784631296
8263,-32.601389,18.750556,2014-08-28,83.009,960.0,20.0,229.7,15445.0,9343.0,13390.0,11024.0,0.0712675567886246,-0.1780231381691805
8264,-32.601389,18.750556,2014-09-25,119.445,960.0,20.0,229.7,16701.0,9593.5,14394.5,11972.5,0.0741747198147639,-0.2001417375354335
8265,-32.601389,18.750556,2014-10-23,182.749,960.0,20.0,229.7,16757.0,10477.0,16606.0,13008.0,0.0045259718850223,-0.2263043237455222
8266,-32.601389,18.750556,2014-11-27,225.686,960.0,20.0,229.7,16048.0,10275.0,16658.0,14193.0,-0.0186510120467192,-0.2369955073701398
8267,-32.601389,18.750556,2015-02-25,168.818,960.0,20.0,222.5,16451.0,10566.0,17433.0,14115.5,-0.0289812300790932,-0.2452587592414006
8268,-32.601389,18.750556,2015-05-21,234.128,960.0,24.0,222.5,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8269,-32.601389,18.750556,2015-06-26,212.141,960.0,20.0,222.5,14440.0,9336.5,13629.0,11309.5,0.02889308489793,-0.186910800984084
8270,-32.601389,18.750556,2015-07-30,124.999,960.0,20.0,222.5,15353.5,9577.0,13849.5,11505.0,0.0515015580591033,-0.1823789298444062
8271,-32.601389,18.750556,2015-08-27,103.627,960.0,20.0,222.5,14933.5,9267.5,13629.0,11385.5,0.0456717724288838,-0.1904876291136191
8272,-32.601389,18.750556,2015-10-29,186.451,960.0,28.0,222.5,15977.0,10666.0,16185.0,13518.0,-0.0064672594987873,-0.2055416930468131
8273,-28.883333,27.89,2015-09-06,122.332,266.5,20.0,190.6,12690.0,10167.0,13220.0,11497.0,-0.0204554226167502,-0.1305426091418303
8274,-25.45963889,28.26430556,2015-09-06,205.769,776.0,168.0,192.90001,14668.5,9509.0,14377.0,11827.0,0.0100359780344631,-0.2038013899355262
8275,-25.81048333,27.90955222,2015-10-06,148.237,642.0,100.0,191.90001,12964.0,9201.5,13232.5,11148.0,-0.0102494608058328,-0.1796826245876786
8276,-29.641944,30.6875,2015-10-06,78.0,300.0,103.0,158.7,12051.0,8693.5,11352.0,9760.0,0.0298679656454299,-0.1326232820333734
8277,-24.282222,28.090278,2015-10-06,27.933,94.0,20.0,187.3,13544.5,9018.5,14004.5,11162.0,-0.0166975207811535,-0.2165660426529982
8278,-23.763056,27.908611,2015-10-06,10.0,63.6,20.0,190.7,11822.0,8981.0,11870.5,10092.5,-0.0020470613063205,-0.1385751624583356
8279,-23.23572222,27.717,2015-10-06,23.031,131.1,20.0,201.2,12792.0,9950.5,12968.5,11056.5,-0.0068515750858872,-0.131681137920502
8280,-24.058889,31.237222,2015-10-06,167.546,520.0,20.0,174.1,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8281,-27.802778,28.768333,2015-10-06,124.487,334.0,20.0,181.8,11238.0,8922.5,12222.5,10532.0,-0.0419641525116683,-0.1560652636557098
8282,-27.671111,27.236944,2015-10-06,137.215,358.0,20.0,209.5,12731.5,9767.0,13261.0,11895.0,-0.0203712609406558,-0.1517283307278089
8283,-30.160091,27.40124,2015-10-06,97.971,214.5,20.0,201.2,13134.0,10336.5,14808.5,12598.0,-0.0599266350541288,-0.1778484788228269
8284,-30.336111,27.359444,2015-10-06,98.003,216.8,20.0,201.5,9546.0,10054.0,9595.0,8970.5,-0.0025599498458805,0.01275080054398084
8285,-29.615556,27.065278,2015-10-06,135.192,357.0,20.0,208.7,12959.0,10780.0,12602.5,11620.0,0.01394675586331,-0.0779429060194586
8286,-33.38056,19.30167,2015-10-06,187.447,721.0,124.0,196.40001,13441.5,9557.0,14263.0,11632.0,-0.0296522225631214,-0.197565071368597
8287,-33.08883333,19.21878333,2015-10-06,10.0,110.8,20.0,200.1,12627.5,9504.0,13335.0,11268.0,-0.0272508425613865,-0.1677393931433067
8288,-25.57877778,29.12747222,2015-10-06,47.823,391.0,20.0,186.90001,14301.0,9727.5,15086.0,12495.0,-0.026712491918195,-0.2159509944183601
8289,-22.225556,29.990556,2015-11-06,142.772,1209.0,20.0,192.8,12014.5,10669.5,12873.5,11703.5,-0.0345146255223399,-0.0936159367964996
8290,-30.830556,26.921389,2015-11-06,137.436,292.4,20.0,205.40001,11107.0,8946.5,10917.0,9726.5,0.0086269524155466,-0.0992020540186769
8291,-24.95861111,29.39527778,2015-11-06,208.275,1019.0,20.0,191.2,13872.5,9811.0,16291.0,13280.0,-0.0801796873704971,-0.2482568385564315
8292,-27.02314,28.59389,2015-11-06,154.812,471.0,20.0,185.5,10775.5,9221.0,10739.0,9616.5,0.0016965302470426,-0.0760521042084164
8293,-27.4275,28.525833,2015-11-06,36.453,94.9,20.0,186.1,16920.5,11202.5,18879.5,15417.0,-0.0547206703910612,-0.2552024466458338
8294,-27.3,28.586944,2015-11-06,140.697,332.0,20.0,185.6,15721.5,10418.5,17293.5,14153.0,-0.0476147205815536,-0.2480874711316388
8295,-27.38972222,26.46388889,2015-11-06,136.6,815.0,20.0,219.6,8805.5,8895.0,8935.0,8584.0,-0.0072996815196865,-0.0022434099831744
8296,-27.398611,26.614722,2015-11-06,235.912,817.0,20.0,218.2,13841.0,8777.5,12222.5,10296.0,0.0620983367544648,-0.1640476190476182
8297,-31.000833,26.353056,2015-11-06,252.013,590.0,176.0,208.7,10033.0,8959.0,9936.0,8881.0,0.0048575291702138,-0.0517068007409364
8298,-30.679722,26.7125,2015-11-06,104.281,232.2,20.0,211.40001,10095.5,9990.0,10127.5,9240.0,-0.0015823567225436,-0.0068348452839567
8299,-30.534167,24.961944,2015-11-06,271.205,664.0,20.0,229.2,11963.0,10013.0,13346.0,12160.0,-0.0546445928325889,-0.1426859026499416
8300,-33.7075,18.97444444,2015-11-06,13.455,117.9,32.0,203.1,12297.0,8805.0,10607.5,9141.5,0.0737627977035077,-0.0928525434642622
8301,-33.72266667,18.61691667,2015-11-06,83.024,1110.0,26.0,195.0,13556.0,9260.0,12107.5,9667.0,0.0564420285619652,-0.1332631332631326
8302,-27.356667,27.286389,2015-11-06,59.826,156.8,155.0,208.3,13331.0,9242.0,13735.5,11449.0,-0.0149446733046385,-0.1955608747687947
8303,-29.641944,30.6875,2015-12-06,79.612,292.3,20.0,158.7,11556.5,9495.0,11263.0,9900.5,0.012861806788054,-0.0851719818865011
8304,-29.744167,29.905833,2015-12-06,42.6,85.2,5.0,161.0,16683.0,11610.0,16823.0,14963.5,-0.0041783561153226,-0.1833432982801667
8305,-26.619444,27.980833,2015-12-06,149.646,879.0,20.0,190.0,25005.5,21577.0,23754.0,21588.5,0.0256667931377474,-0.0480245306743728
8306,-27.573056,24.746389,2015-12-06,141.749,654.0,31.0,235.0,13779.0,9890.0,14841.0,12812.0,-0.0371069182389935,-0.2001940883910873
8307,-29.658056,25.973333,2015-12-06,334.839,932.0,24.0,217.1,12587.5,9721.0,13123.5,11636.5,-0.0208471082416085,-0.1489417584101199
8308,-23.658056,31.05,2015-06-15,87.53,428.0,20.0,177.1,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8309,-29.7775,29.470833,2015-06-15,27.698,71.8,20.0,157.8,15745.0,10189.5,15842.0,13059.0,-0.0030708835913508,-0.2171407717572932
8310,-29.987778,29.851667,2015-06-15,40.301,104.2,20.0,155.3,13676.5,9006.0,13346.0,11131.0,0.0122305486168932,-0.1941660701503212
8311,-29.744167,29.905833,2015-06-15,38.196,92.3,20.0,161.0,14571.5,9796.5,15390.5,12383.0,-0.0273346238568852,-0.2220987017111993
8312,-24.679167,30.8025,2015-06-16,69.189,182.1,20.0,162.7,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8313,-25.127778,27.628889,2015-06-16,222.374,676.0,148.0,203.40001,13363.5,9889.5,16619.5,15374.0,-0.1085948704265747,-0.2538760420989088
8314,-25.20639,27.558,2015-06-16,218.614,835.0,20.0,204.40001,13990.0,9562.0,13231.0,11107.0,0.027882884537673,-0.1609704733909526
8315,-24.39619444,27.08983333,2015-06-16,238.87,903.0,20.0,208.8,12525.0,9278.0,12286.5,10367.5,0.009612478084759,-0.1395116974657416
8316,-24.69514,27.40906,2015-06-16,247.96,942.0,20.0,210.1,13353.5,9740.0,12382.0,10485.0,0.0377494122904158,-0.1194286230901359
8317,-22.769722,30.886944,2015-06-17,55.631,154.8,20.0,183.1,14714.0,10078.0,13386.0,11100.0,0.0472597864768681,-0.1409819297647454
8318,-24.058889,31.237222,2015-06-17,189.163,552.0,20.0,174.1,14355.0,9321.0,13122.0,11558.5,0.0448738945299703,-0.169362384707926
8319,-28.404444,30.013056,2015-06-17,39.296,165.7,20.0,181.5,13696.5,9571.0,16008.0,13011.5,-0.0778164924506385,-0.251651745572539
8320,-30.733889,29.828333,2015-06-17,34.44,101.3,27.0,151.7,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8321,-30.398056,30.601944,2015-06-17,59.711,320.5,20.0,155.2,14745.5,9674.0,12517.5,10211.0,0.0817224810182295,-0.1281346461482994
8322,-27.273889,28.49,2015-06-17,52.347,136.3,20.0,186.7,10021.0,9513.0,9289.0,8288.0,0.0379078197824959,0.0119136262099776
8323,-34.092222,21.295278,2015-06-17,24.808,411.0,35.0,173.5,16754.0,9919.0,16880.0,13006.5,-0.0037462091930784,-0.2597484980782855
8324,-28.058889,30.373611,2015-06-17,86.204,365.0,20.0,176.40001,13971.0,9302.0,13498.5,11222.5,0.0172008955386883,-0.184052981294269
8325,-27.5275,30.858056,2015-06-18,47.829,117.6,20.0,166.3,14499.5,9460.0,15295.5,12522.5,-0.0267158919281757,-0.2357253943568086
8326,-30.13573889,30.67422222,2015-06-18,50.8,167.8,20.0,156.6,11862.5,9841.5,10523.5,9591.5,0.0598141695702668,-0.0334888288730663
8327,-26.880278,26.965,2015-06-18,251.981,826.0,20.0,201.8,14779.5,10238.5,17175.5,14393.0,-0.0749804412455012,-0.2530458889618434
8328,-28.1175,26.719444,2015-06-18,190.102,1095.0,65.0,216.3,11953.0,9509.0,14325.0,12192.0,-0.0902656214323765,-0.202064277922295
8329,-28.376944,24.303056,2015-06-18,222.711,1465.0,20.0,230.7,13023.5,10447.5,13735.0,11834.0,-0.0265896817833584,-0.1359454150728827
8330,-31.394444,20.947222,2015-06-18,173.6,690.0,22.0,238.6,14979.0,9763.5,14215.5,12090.0,0.0261521861994552,-0.185662454647816
8331,-29.651389,22.746389,2015-06-18,179.745,808.0,20.0,248.3,12734.0,9790.0,14688.0,13062.5,-0.0712566552403177,-0.2000980472260797
8332,-34.250556,20.9925,2015-06-18,39.711,826.0,40.0,180.8,10325.0,7961.5,9343.0,8324.5,0.0499288183851939,-0.0798347250715127
8333,-33.13083,18.86278,2012-04-07,28.095,277.0,10.0,209.40001,12049.0,9654.0,9003.5,8077.0,0.1446621541384627,0.01275080054398084
8334,-24.183889,30.823889,2015-06-19,174.544,514.0,20.0,173.7,13576.5,8885.5,11479.5,9891.0,0.0836925287356318,-0.1273753989688184
8335,-27.902778,24.615556,2015-06-19,191.21,1049.0,20.0,230.90001,15544.0,10928.5,18446.5,15527.0,-0.0853915064503314,-0.2559319148936161
8336,-29.803611,30.516111,2015-06-19,104.93,352.0,20.0,152.7,14874.0,9647.0,13005.0,10760.0,0.0670397073065746,-0.1482429807522508
8337,-25.99136,27.84208,2015-06-22,110.378,451.0,20.0,187.6,13148.0,10322.0,15025.0,12852.5,-0.0666240726937136,-0.1855446403913671
8338,-25.49037,30.6986,2015-06-22,124.152,586.0,20.0,165.0,12581.5,8878.5,11804.0,10344.5,0.0318837013799182,-0.141448084129094
8339,-24.99328,30.81444,2015-06-22,44.157,117.1,20.0,149.90001,11841.0,8356.5,11075.0,9519.5,0.033426426950602,-0.1399017059928459
8340,-26.970278,27.211111,2015-06-22,128.504,741.0,20.0,199.8,7846.0,8395.0,7669.0,7571.0,0.0114083145343215,0.01275080054398084
8341,-26.880278,26.965,2015-06-22,246.046,799.0,20.0,201.8,14768.5,10262.0,17196.5,14407.0,-0.075958079149069,-0.2525447493490167
8342,-26.73806,27.59194,2015-06-22,124.005,746.0,20.0,193.3,9439.0,9065.5,8408.0,8022.0,0.0577688126856051,0.01275080054398084
8343,-26.45,28.085833,2015-06-22,121.006,909.0,20.0,186.7,14307.5,10701.0,17587.5,14514.0,-0.1028374353346916,-0.2434381462431721
8344,-27.273889,28.49,2015-06-22,43.482,109.1,20.0,186.7,10021.0,9513.0,9289.0,8288.0,0.0379078197824959,0.0119136262099776
8345,-27.01011111,26.69808333,2015-06-23,144.983,800.0,20.0,210.0,10941.5,8778.0,10081.0,9204.0,0.0409323344036149,-0.0690916803648122
8346,-25.436111,31.982222,2015-06-23,167.528,542.0,20.0,164.6,12996.0,9959.0,13231.5,11176.0,-0.008979124964255,-0.141113818158297
8347,-29.140556,31.391944,2015-06-23,96.574,242.1,20.0,161.8,13512.0,9821.5,11554.0,9958.5,0.0781137796217981,-0.0810507356553059
8348,-34.065833,20.404167,2015-06-23,96.083,1429.0,20.0,177.6,12937.0,9095.0,9352.0,8277.0,0.1608416707793074,-0.0139318046294789
8349,-22.43772222,31.07805556,2015-06-23,58.474,202.0,20.0,196.40001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8350,-25.681111,31.783333,2015-06-23,104.526,313.1,20.0,165.1,12612.5,9912.0,11760.5,10155.5,0.0349567143970785,-0.0852924212711958
8351,-25.67386,31.57527,2015-06-23,37.374,117.9,20.0,171.40001,14580.0,9239.0,13702.0,10796.0,0.0310444805883599,-0.1945425221219642
8352,-25.398889,31.610556,2015-06-23,141.193,420.0,20.0,162.90001,13991.5,10159.0,15276.0,13291.0,-0.0438882719740324,-0.2011794770984855
8353,-28.801278,31.955389,2015-06-23,86.026,310.8,20.0,169.6,15183.0,9910.0,13449.5,11882.0,0.0605430891469481,-0.1515229349943271
8354,-27.00222,28.76528,2015-06-23,126.383,365.0,20.0,183.40001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8355,-26.98472222,26.63227778,2015-06-23,139.496,1321.0,148.0,207.8,14368.5,10197.5,15928.5,13684.5,-0.051490246559065,-0.2193600244966691
8356,-28.1175,26.719444,2015-06-23,173.681,1241.0,65.0,216.3,11939.0,9463.0,14290.0,12151.5,-0.0896336116512254,-0.2032164358186326
8357,-25.45963889,28.26430556,2015-06-23,192.927,736.0,168.0,192.90001,12805.0,10130.5,12952.5,11592.0,-0.0057264874308453,-0.1222544729887791
8358,-29.161667,23.696389,2015-06-24,96.318,239.1,20.0,232.1,8063.5,10283.5,7644.0,7666.0,0.0267069871080692,0.01275080054398084
8359,-31.860278,18.6875,2015-06-24,20.515,279.7,20.0,221.2,12931.0,9902.5,12706.0,10887.0,0.0087763778913289,-0.1240020346329914
8360,-25.362222,31.956667,2015-06-24,185.822,501.0,20.0,162.1,6761.0,4670.5,7815.5,6524.0,-0.0723424690426366,-0.2518821079609142
8361,-24.768889,31.39,2015-06-24,58.079,191.4,38.0,166.0,18689.0,11778.0,18427.5,15999.5,0.0070453841283526,-0.2201420271142665
8362,-24.9675,31.516667,2015-06-24,45.796,121.4,20.0,167.90001,13647.5,9296.0,14553.0,11798.0,-0.0321093597631246,-0.2204285294980912
8363,-28.747778,31.745833,2015-06-24,78.689,275.4,20.0,171.40001,15356.0,9931.5,14881.0,12339.0,0.01570923041307,-0.1994760705289664
8364,-27.273889,28.49,2015-06-24,51.779,138.4,20.0,186.7,10021.0,9513.0,9289.0,8288.0,0.0379078197824959,0.0119136262099776
8365,-29.033333,23.983333,2015-06-24,162.868,949.0,20.0,230.7,13761.0,9652.0,13778.5,11827.0,-0.0006354508978013,-0.176116600157913
8366,-26.03611,30.99778,2015-06-25,83.094,198.4,20.0,173.3,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8367,-33.7075,18.97444444,2011-02-17,5.0,41.8,10.0,200.3,14270.0,9913.0,13652.0,11469.5,0.0221330850225627,-0.1586675153829825
8368,-26.648056,27.089444,2015-06-25,240.03,719.0,20.0,197.3,14200.5,9848.5,16463.5,13337.0,-0.0737998956430991,-0.2514062024931581
8369,-28.460833,21.248889,2015-06-25,111.334,338.6,20.0,246.8,14365.5,9695.5,10907.0,9027.5,0.1368483529528137,-0.0588035432593129
8370,-32.94583,18.33667,2015-06-25,28.53,609.0,20.0,198.90001,12537.0,9998.0,13191.5,11428.5,-0.0254387158209766,-0.1377131891588859
8371,-33.897778,20.012778,2015-06-25,121.481,1243.0,27.0,195.6,12361.0,8368.0,10227.0,8463.0,0.0944749424473167,-0.0999731110513573
8372,-33.7075,18.97444444,2012-01-25,5.0,72.4,10.0,204.7,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8373,-33.7075,18.97444444,2012-02-22,5.0,44.4,10.0,204.7,14962.5,9903.5,13641.5,11533.5,0.0461823521185846,-0.1587598216181772
8374,-33.7075,18.97444444,2012-03-21,5.0,49.8,30.0,204.7,14098.0,9506.0,11606.5,10197.0,0.0969285533661417,-0.0994908229721724
8375,-29.744167,29.905833,2015-06-26,39.7,85.9,5.0,161.0,14581.0,10314.0,16040.5,13063.5,-0.0476625900102867,-0.2172873702783198
8376,-25.81048333,27.90955222,2015-06-29,147.653,648.0,100.0,191.90001,12787.5,9401.0,14090.5,11979.0,-0.0484783093980205,-0.1996253964199808
8377,-26.510278,28.351389,2015-06-29,177.596,743.0,137.0,183.8,12944.5,10089.0,15121.0,13289.5,-0.0775507295433893,-0.1996033320111059
8378,-26.45,28.085833,2015-06-29,123.92,884.0,20.0,186.7,14057.5,10435.5,17720.0,14804.0,-0.1152545039729364,-0.2587238727779643
8379,-27.671111,27.236944,2015-06-29,151.037,370.0,20.0,209.5,11880.5,9836.5,13732.5,12354.0,-0.0723070315855227,-0.1653018795875931
8380,-25.127778,27.628889,2015-06-30,176.339,636.0,148.0,203.40001,13530.0,10018.0,16711.0,15345.0,-0.1051883204920468,-0.2504021848928121
8381,-25.20639,27.558,2015-06-30,158.4,746.0,20.0,204.40001,13788.5,9844.0,13408.0,11409.0,0.0139907708712517,-0.1532771374505412
8382,-24.69514,27.40906,2015-06-30,197.907,906.0,20.0,210.1,12886.5,9727.0,12661.5,10778.0,0.008806951620479,-0.1310717555888061
8383,-28.735556,29.820556,2015-06-30,60.548,151.2,20.0,180.3,12306.5,9561.0,12573.5,10526.5,-0.0107315112540192,-0.1360997537780382
8384,-26.861111,28.884722,2015-06-30,168.054,604.0,64.0,182.40001,14255.5,10435.5,17690.0,15209.5,-0.1075112300637019,-0.2579331922988027
8385,-27.00222,28.76528,2015-06-30,129.773,377.0,20.0,183.40001,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293
8386,-27.02314,28.59389,2015-06-30,148.776,398.0,20.0,185.5,11210.0,9661.0,12068.5,10642.0,-0.0368795240243141,-0.1107940817782272
8387,-27.398611,26.614722,2015-06-30,149.207,798.0,20.0,218.2,13644.5,9053.5,12718.5,10715.5,0.0351249857755185,-0.1683354767591394
8388,-31.436944,20.474722,2015-06-30,108.81475,371.7,43.0,235.8,13458.0,11289.0,14126.5,13328.5,-0.0242346245173919,-0.1116444689264421
8389,-29.651389,22.746389,2015-06-30,145.973,694.0,20.0,248.3,12396.0,9712.5,14427.0,12835.5,-0.0757185997092045,-0.1953023053501514
8390,-28.338333,31.373611,2015-06-30,153.296,365.0,54.0,164.90001,12288.5,10282.5,12392.5,11139.5,-0.0042137676755398,-0.0930540242557879
8391,-28.068333,31.55,2015-06-30,99.507,245.3,20.0,176.1,13377.5,9943.0,14593.0,12206.0,-0.0434564988112474,-0.1895174437561127
8392,-28.308889,31.9025,2015-06-30,227.417,503.0,20.0,171.8,15426.5,9904.5,15272.0,13049.0,0.0050328191931201,-0.2131948443985454
8393,-27.4,26.624722,2015-06-30,131.736,806.0,26.0,218.2,13142.5,9510.5,13456.0,11277.0,-0.0117863789311426,-0.1717936995188637
8394,-29.161667,23.696389,2015-01-07,91.433,224.9,20.0,232.1,7743.5,10253.5,7605.0,7531.5,0.0090236830960679,0.01275080054398084
8395,-27.602222,29.942778,2015-01-07,68.291,195.6,20.0,185.90001,14974.5,9849.5,15812.5,12562.0,-0.0272192808653002,-0.2323669238562846
8396,-27.169444,29.233889,2015-01-07,202.987,418.0,26.0,177.0,15679.5,10475.5,17999.0,13804.5,-0.0688718321777986,-0.2642188624909998
8397,-27.273889,28.49,2015-01-07,36.26,103.1,20.0,186.7,10021.0,9513.0,9289.0,8288.0,0.0379078197824959,0.0119136262099776
8398,-27.4275,28.525833,2015-01-07,34.997,98.2,20.0,186.1,16026.0,11480.0,19122.0,15667.0,-0.0880846705360188,-0.2497222403764452
8399,-27.3,28.586944,2015-01-07,161.071,361.0,20.0,185.6,14996.5,11102.0,18034.0,15092.5,-0.0919604607862427,-0.2379187259747383
8400,-27.802778,28.768333,2015-01-07,131.117,322.0,20.0,181.8,11165.0,9462.5,13193.5,11021.5,-0.0832768848656523,-0.1646804378531066
8401,-33.7075,18.97444444,2015-01-28,10.0,42.2,20.0,203.1,14255.5,9633.5,13714.5,11522.5,0.0193421523060421,-0.1747901319170799
8402,-33.7075,18.97444444,2015-02-19,10.0,44.1,20.0,203.1,14549.5,9855.0,12703.0,10650.5,0.0677552518117601,-0.1262523273339829
8403,-33.7075,18.97444444,2015-03-25,10.0,49.9,20.0,203.1,14384.5,9746.0,13385.5,11311.5,0.0359740727403671,-0.157339558610552
8404,-27.935,26.126667,2015-01-07,169.55,1146.0,20.0,222.8,12462.5,9843.5,15242.5,13375.0,-0.1003428983937913,-0.2152196444231834
